,Tournament,League,Date,Team1,Team2,WinTeam,Team1Kills,Team2Kills,Team1Gold,Team2Gold,Team1Dragons,Team2Dragons,Team1Barons,Team2Barons,Team1RiftHeralds,Team2RiftHeralds,Team1Towers,Team2Towers,Team1Inhibitors,Team2Inhibitors,Year,Team_T1,Region_code_T1,Team_T2,Region_code_T2,Team_Win,Region_code_Win,Blue/Red
29096,LCK 2022 Summer,LCK,2022-07-15 12:06:00,Hanwha Life Esports,Liiv SANDBOX,Liiv SANDBOX,2.0,13.0,36822.0,48923.0,0.0,4.0,0.0,1.0,0.0,2.0,0.0,9.0,0.0,2.0,2022,HLE,KR,LSB,KR,LSB,KR,Red
29107,LCK 2022 Summer,LCK,2022-07-16 08:07:00,KT Rolster,Kwangdong Freecs,KT Rolster,13.0,6.0,75819.0,67937.0,4.0,3.0,1.0,1.0,2.0,0.0,10.0,4.0,2.0,0.0,2022,KT,KR,KDF,KR,KT,KR,Blue
29108,LCK 2022 Summer,LCK,2022-07-16 09:13:00,Kwangdong Freecs,KT Rolster,KT Rolster,7.0,20.0,51417.0,65693.0,1.0,4.0,0.0,2.0,1.0,1.0,3.0,10.0,0.0,2.0,2022,KDF,KR,KT,KR,KT,KR,Red
29117,LCK 2022 Summer,LCK,2022-07-16 11:09:00,DRX,T1,T1,1.0,13.0,39588.0,52715.0,0.0,3.0,0.0,1.0,1.0,1.0,2.0,9.0,0.0,2.0,2022,DRX,KR,T1,KR,T1,KR,Red
29120,LCK 2022 Summer,LCK,2022-07-16 12:01:00,DRX,T1,T1,15.0,18.0,58231.0,69213.0,3.0,2.0,0.0,2.0,2.0,0.0,5.0,10.0,0.0,1.0,2022,DRX,KR,T1,KR,T1,KR,Red
29153,LCK 2022 Summer,LCK,2022-07-17 08:06:00,DWG KIA,Fredit BRION,DWG KIA,11.0,1.0,56129.0,42601.0,2.0,2.0,1.0,0.0,2.0,0.0,10.0,0.0,1.0,0.0,2022,DK,KR,,NA,DK,KR,Blue
29155,LCK 2022 Summer,LCK,2022-07-17 08:58:00,Fredit BRION,DWG KIA,DWG KIA,6.0,16.0,47838.0,57957.0,0.0,4.0,0.0,1.0,0.0,2.0,2.0,10.0,0.0,2.0,2022,,NA,DK,KR,DK,KR,Red
29163,LCK 2022 Summer,LCK,2022-07-17 11:08:00,Gen.G,Nongshim RedForce,Gen.G,14.0,6.0,55969.0,41225.0,2.0,1.0,1.0,0.0,1.0,1.0,11.0,0.0,3.0,0.0,2022,GEN,KR,NS,KR,GEN,KR,Blue
29167,LCK 2022 Summer,LCK,2022-07-17 11:58:00,Nongshim RedForce,Gen.G,Gen.G,4.0,22.0,33446.0,53005.0,0.0,3.0,0.0,1.0,0.0,2.0,0.0,10.0,0.0,1.0,2022,NS,KR,GEN,KR,GEN,KR,Red
29203,LCK 2022 Summer,LCK,2022-07-20 08:06:00,Fredit BRION,DRX,Fredit BRION,11.0,1.0,62508.0,49437.0,5.0,0.0,1.0,0.0,2.0,0.0,10.0,0.0,2.0,0.0,2022,,NA,DRX,KR,,NA,Blue
29204,LCK 2022 Summer,LCK,2022-07-20 09:05:00,DRX,Fredit BRION,DRX,14.0,10.0,61277.0,51615.0,2.0,3.0,1.0,0.0,2.0,0.0,9.0,3.0,1.0,0.0,2022,DRX,KR,,NA,DRX,KR,Blue
29206,LCK 2022 Summer,LCK,2022-07-20 09:59:00,Fredit BRION,DRX,DRX,11.0,24.0,67115.0,77821.0,2.0,4.0,0.0,2.0,0.0,2.0,2.0,9.0,0.0,1.0,2022,,NA,DRX,KR,DRX,KR,Red
29209,LCK 2022 Summer,LCK,2022-07-20 11:49:00,Nongshim RedForce,DWG KIA,DWG KIA,3.0,16.0,44704.0,55248.0,2.0,2.0,0.0,1.0,2.0,0.0,3.0,9.0,0.0,2.0,2022,NS,KR,DK,KR,DK,KR,Red
29211,LCK 2022 Summer,LCK,2022-07-20 14:12:00,Nongshim RedForce,DWG KIA,DWG KIA,5.0,10.0,56779.0,68807.0,1.0,4.0,0.0,2.0,1.0,1.0,2.0,10.0,0.0,2.0,2022,NS,KR,DK,KR,DK,KR,Red
29212,LCK 2022 Summer,LCK,2022-07-21 08:07:00,T1,Kwangdong Freecs,Kwangdong Freecs,4.0,17.0,53592.0,61114.0,2.0,2.0,0.0,2.0,2.0,0.0,4.0,8.0,0.0,1.0,2022,T1,KR,KDF,KR,KDF,KR,Red
29213,LCK 2022 Summer,LCK,2022-07-21 09:02:00,T1,Kwangdong Freecs,T1,16.0,11.0,64750.0,53573.0,3.0,2.0,2.0,0.0,2.0,0.0,9.0,2.0,1.0,0.0,2022,T1,KR,KDF,KR,T1,KR,Blue
29215,LCK 2022 Summer,LCK,2022-07-21 09:57:00,T1,Kwangdong Freecs,T1,11.0,10.0,70460.0,64226.0,4.0,3.0,1.0,0.0,1.0,1.0,9.0,3.0,1.0,0.0,2022,T1,KR,KDF,KR,T1,KR,Blue
29220,LCK 2022 Summer,LCK,2022-07-21 11:42:00,Hanwha Life Esports,KT Rolster,KT Rolster,4.0,13.0,47677.0,58443.0,2.0,3.0,0.0,2.0,1.0,1.0,3.0,11.0,0.0,4.0,2022,HLE,KR,KT,KR,KT,KR,Red
29223,LCK 2022 Summer,LCK,2022-07-21 12:33:00,Hanwha Life Esports,KT Rolster,KT Rolster,6.0,8.0,53706.0,58739.0,0.0,5.0,1.0,1.0,2.0,0.0,4.0,9.0,0.0,2.0,2022,HLE,KR,KT,KR,KT,KR,Red
29227,LCK 2022 Summer,LCK,2022-07-22 08:07:00,Liiv SANDBOX,Gen.G,Gen.G,18.0,14.0,65785.0,71595.0,4.0,1.0,0.0,1.0,1.0,1.0,6.0,10.0,1.0,3.0,2022,LSB,KR,GEN,KR,GEN,KR,Red
29228,LCK 2022 Summer,LCK,2022-07-22 09:10:00,Liiv SANDBOX,Gen.G,Gen.G,14.0,26.0,55517.0,67242.0,1.0,3.0,0.0,2.0,1.0,1.0,3.0,11.0,0.0,3.0,2022,LSB,KR,GEN,KR,GEN,KR,Red
29236,LCK 2022 Summer,LCK,2022-07-22 11:07:00,DRX,DWG KIA,DRX,14.0,5.0,52908.0,42088.0,2.0,1.0,1.0,0.0,2.0,0.0,8.0,1.0,1.0,0.0,2022,DRX,KR,DK,KR,DRX,KR,Blue
29238,LCK 2022 Summer,LCK,2022-07-22 11:57:00,DWG KIA,DRX,DWG KIA,10.0,1.0,54372.0,40028.0,2.0,1.0,1.0,0.0,2.0,0.0,10.0,2.0,2.0,0.0,2022,DK,KR,DRX,KR,DK,KR,Blue
29242,LCK 2022 Summer,LCK,2022-07-22 12:45:00,DRX,DWG KIA,DRX,22.0,13.0,63120.0,55941.0,4.0,1.0,2.0,0.0,0.0,2.0,8.0,3.0,1.0,0.0,2022,DRX,KR,DK,KR,DRX,KR,Blue
29255,LCK 2022 Summer,LCK,2022-07-23 08:06:00,Fredit BRION,T1,Fredit BRION,16.0,6.0,64564.0,55760.0,4.0,1.0,2.0,0.0,1.0,1.0,11.0,4.0,4.0,0.0,2022,,NA,T1,KR,,NA,Blue
29257,LCK 2022 Summer,LCK,2022-07-23 09:01:00,T1,Fredit BRION,T1,15.0,9.0,66593.0,55234.0,3.0,2.0,2.0,0.0,1.0,1.0,9.0,0.0,1.0,0.0,2022,T1,KR,,NA,T1,KR,Blue
29260,LCK 2022 Summer,LCK,2022-07-23 10:06:00,Fredit BRION,T1,T1,10.0,17.0,62943.0,71249.0,1.0,5.0,0.0,2.0,0.0,2.0,4.0,8.0,0.0,1.0,2022,,NA,T1,KR,T1,KR,Red
29269,LCK 2022 Summer,LCK,2022-07-23 11:47:00,KT Rolster,Nongshim RedForce,KT Rolster,19.0,4.0,63110.0,48361.0,2.0,2.0,1.0,0.0,0.0,2.0,10.0,2.0,2.0,0.0,2022,KT,KR,NS,KR,KT,KR,Blue
29273,LCK 2022 Summer,LCK,2022-07-23 12:42:00,Nongshim RedForce,KT Rolster,Nongshim RedForce,21.0,6.0,67792.0,55358.0,4.0,1.0,2.0,0.0,2.0,0.0,11.0,1.0,3.0,0.0,2022,NS,KR,KT,KR,NS,KR,Blue
29278,LCK 2022 Summer,LCK,2022-07-23 13:39:00,KT Rolster,Nongshim RedForce,KT Rolster,15.0,4.0,62623.0,52225.0,4.0,0.0,1.0,0.0,1.0,1.0,7.0,2.0,1.0,0.0,2022,KT,KR,NS,KR,KT,KR,Blue
29303,LCK 2022 Summer,LCK,2022-07-24 08:09:00,Kwangdong Freecs,Liiv SANDBOX,Liiv SANDBOX,7.0,17.0,49580.0,59972.0,1.0,4.0,0.0,1.0,0.0,2.0,0.0,7.0,0.0,1.0,2022,KDF,KR,LSB,KR,LSB,KR,Red
29306,LCK 2022 Summer,LCK,2022-07-24 09:15:00,Liiv SANDBOX,Kwangdong Freecs,Liiv SANDBOX,11.0,12.0,88132.0,80604.0,5.0,3.0,2.0,1.0,0.0,2.0,11.0,5.0,2.0,0.0,2022,LSB,KR,KDF,KR,LSB,KR,Blue
29315,LCK 2022 Summer,LCK,2022-07-24 11:11:00,Hanwha Life Esports,Gen.G,Gen.G,2.0,19.0,42810.0,59977.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0,8.0,0.0,1.0,2022,HLE,KR,GEN,KR,GEN,KR,Red
29320,LCK 2022 Summer,LCK,2022-07-24 12:05:00,Hanwha Life Esports,Gen.G,Gen.G,7.0,10.0,46276.0,55357.0,1.0,3.0,0.0,0.0,0.0,2.0,2.0,9.0,0.0,1.0,2022,HLE,KR,GEN,KR,GEN,KR,Red
29354,LCK 2022 Summer,LCK,2022-07-27 08:08:00,T1,KT Rolster,T1,12.0,3.0,59845.0,47865.0,2.0,2.0,1.0,0.0,1.0,1.0,9.0,2.0,1.0,0.0,2022,T1,KR,KT,KR,T1,KR,Blue
29355,LCK 2022 Summer,LCK,2022-07-27 09:02:00,KT Rolster,T1,KT Rolster,14.0,6.0,62585.0,55668.0,4.0,1.0,2.0,0.0,0.0,2.0,8.0,6.0,1.0,0.0,2022,KT,KR,T1,KR,KT,KR,Blue
29358,LCK 2022 Summer,LCK,2022-07-27 09:58:00,T1,KT Rolster,T1,12.0,8.0,57321.0,52738.0,3.0,2.0,1.0,0.0,2.0,0.0,8.0,3.0,1.0,0.0,2022,T1,KR,KT,KR,T1,KR,Blue
29363,LCK 2022 Summer,LCK,2022-07-27 11:37:00,DWG KIA,Hanwha Life Esports,Hanwha Life Esports,12.0,9.0,67734.0,68449.0,2.0,3.0,0.0,1.0,1.0,1.0,7.0,8.0,1.0,1.0,2022,DK,KR,HLE,KR,HLE,KR,Red
29366,LCK 2022 Summer,LCK,2022-07-27 12:40:00,DWG KIA,Hanwha Life Esports,DWG KIA,18.0,2.0,43126.0,35298.0,1.0,2.0,1.0,0.0,1.0,1.0,7.0,2.0,1.0,0.0,2022,DK,KR,HLE,KR,DK,KR,Blue
29368,LCK 2022 Summer,LCK,2022-07-27 13:27:00,Hanwha Life Esports,DWG KIA,DWG KIA,0.0,13.0,50489.0,59161.0,2.0,3.0,0.0,1.0,1.0,1.0,3.0,11.0,0.0,3.0,2022,HLE,KR,DK,KR,DK,KR,Red
29369,LCK 2022 Summer,LCK,2022-07-28 08:07:00,Liiv SANDBOX,Nongshim RedForce,Nongshim RedForce,7.0,14.0,52016.0,58505.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,8.0,0.0,1.0,2022,LSB,KR,NS,KR,NS,KR,Red
29370,LCK 2022 Summer,LCK,2022-07-28 09:03:00,Liiv SANDBOX,Nongshim RedForce,Liiv SANDBOX,11.0,10.0,55270.0,51374.0,2.0,2.0,1.0,0.0,2.0,0.0,7.0,2.0,1.0,0.0,2022,LSB,KR,NS,KR,LSB,KR,Blue
29372,LCK 2022 Summer,LCK,2022-07-28 10:00:00,Nongshim RedForce,Liiv SANDBOX,Nongshim RedForce,16.0,4.0,51282.0,40697.0,2.0,2.0,0.0,0.0,2.0,0.0,7.0,0.0,1.0,0.0,2022,NS,KR,LSB,KR,NS,KR,Blue
29377,LCK 2022 Summer,LCK,2022-07-28 11:32:00,Gen.G,DRX,Gen.G,17.0,4.0,69884.0,54829.0,4.0,0.0,1.0,0.0,2.0,0.0,10.0,2.0,2.0,0.0,2022,GEN,KR,DRX,KR,GEN,KR,Blue
29380,LCK 2022 Summer,LCK,2022-07-28 12:31:00,DRX,Gen.G,Gen.G,9.0,27.0,47980.0,66265.0,0.0,4.0,1.0,0.0,0.0,2.0,0.0,11.0,0.0,1.0,2022,DRX,KR,GEN,KR,GEN,KR,Red
29384,LCK 2022 Summer,LCK,2022-07-29 08:07:00,Fredit BRION,Kwangdong Freecs,Fredit BRION,13.0,6.0,57888.0,50080.0,4.0,0.0,0.0,0.0,2.0,0.0,9.0,3.0,1.0,0.0,2022,,NA,KDF,KR,,NA,Blue
29385,LCK 2022 Summer,LCK,2022-07-29 09:02:00,Fredit BRION,Kwangdong Freecs,Kwangdong Freecs,10.0,14.0,81377.0,79602.0,4.0,3.0,4.0,0.0,2.0,0.0,8.0,7.0,2.0,1.0,2022,,NA,KDF,KR,KDF,KR,Red
29391,LCK 2022 Summer,LCK,2022-07-29 10:09:00,Fredit BRION,Kwangdong Freecs,Kwangdong Freecs,6.0,18.0,54054.0,64661.0,0.0,4.0,0.0,1.0,2.0,0.0,3.0,9.0,0.0,2.0,2022,,NA,KDF,KR,KDF,KR,Red
29399,LCK 2022 Summer,LCK,2022-07-29 11:54:00,DWG KIA,KT Rolster,KT Rolster,19.0,17.0,80122.0,82279.0,4.0,3.0,1.0,2.0,2.0,0.0,8.0,11.0,1.0,3.0,2022,DK,KR,KT,KR,KT,KR,Red
29403,LCK 2022 Summer,LCK,2022-07-29 13:05:00,DWG KIA,KT Rolster,KT Rolster,9.0,18.0,76193.0,77368.0,2.0,5.0,2.0,0.0,2.0,0.0,7.0,8.0,1.0,1.0,2022,DK,KR,KT,KR,KT,KR,Red
29412,LCK 2022 Summer,LCK,2022-07-30 08:08:00,DRX,Liiv SANDBOX,Liiv SANDBOX,12.0,19.0,63349.0,72033.0,3.0,3.0,1.0,2.0,2.0,0.0,4.0,11.0,0.0,3.0,2022,DRX,KR,LSB,KR,LSB,KR,Red
29414,LCK 2022 Summer,LCK,2022-07-30 09:11:00,DRX,Liiv SANDBOX,DRX,16.0,7.0,71671.0,58939.0,4.0,2.0,1.0,0.0,2.0,0.0,8.0,1.0,1.0,0.0,2022,DRX,KR,LSB,KR,DRX,KR,Blue
29419,LCK 2022 Summer,LCK,2022-07-30 10:13:00,Liiv SANDBOX,DRX,Liiv SANDBOX,24.0,7.0,53357.0,41207.0,4.0,0.0,1.0,0.0,2.0,0.0,11.0,1.0,3.0,0.0,2022,LSB,KR,DRX,KR,LSB,KR,Blue
29424,LCK 2022 Summer,LCK,2022-07-30 11:49:00,T1,Gen.G,Gen.G,6.0,9.0,58257.0,65422.0,1.0,4.0,0.0,1.0,1.0,1.0,3.0,9.0,0.0,1.0,2022,T1,KR,GEN,KR,GEN,KR,Red
29430,LCK 2022 Summer,LCK,2022-07-30 12:49:00,T1,Gen.G,Gen.G,4.0,15.0,39500.0,50565.0,1.0,2.0,0.0,1.0,2.0,0.0,3.0,10.0,0.0,1.0,2022,T1,KR,GEN,KR,GEN,KR,Red
29456,LCK 2022 Summer,LCK,2022-07-31 08:09:00,Hanwha Life Esports,Kwangdong Freecs,Hanwha Life Esports,14.0,5.0,73158.0,68657.0,3.0,3.0,0.0,1.0,2.0,0.0,8.0,4.0,1.0,0.0,2022,HLE,KR,KDF,KR,HLE,KR,Blue
29459,LCK 2022 Summer,LCK,2022-07-31 09:16:00,Kwangdong Freecs,Hanwha Life Esports,Kwangdong Freecs,11.0,0.0,61147.0,45672.0,3.0,1.0,2.0,0.0,1.0,1.0,9.0,0.0,1.0,0.0,2022,KDF,KR,HLE,KR,KDF,KR,Blue
29465,LCK 2022 Summer,LCK,2022-07-31 10:12:00,Hanwha Life Esports,Kwangdong Freecs,Kwangdong Freecs,6.0,17.0,61697.0,74456.0,2.0,4.0,0.0,3.0,1.0,1.0,2.0,10.0,0.0,2.0,2022,HLE,KR,KDF,KR,KDF,KR,Red
29473,LCK 2022 Summer,LCK,2022-07-31 11:59:00,Nongshim RedForce,Fredit BRION,Fredit BRION,5.0,14.0,51499.0,58911.0,0.0,4.0,1.0,0.0,2.0,0.0,3.0,9.0,0.0,1.0,2022,NS,KR,,NA,,NA,Red
29478,LCK 2022 Summer,LCK,2022-07-31 12:53:00,Nongshim RedForce,Fredit BRION,Fredit BRION,3.0,10.0,51645.0,61649.0,1.0,4.0,0.0,1.0,0.0,2.0,2.0,11.0,0.0,2.0,2022,NS,KR,,NA,,NA,Red
29507,LCK 2022 Summer,LCK,2022-08-03 08:09:00,Liiv SANDBOX,DWG KIA,Liiv SANDBOX,13.0,3.0,58140.0,45730.0,5.0,0.0,2.0,0.0,1.0,1.0,10.0,2.0,2.0,0.0,2022,LSB,KR,DK,KR,LSB,KR,Blue
29508,LCK 2022 Summer,LCK,2022-08-03 09:03:00,DWG KIA,Liiv SANDBOX,Liiv SANDBOX,8.0,22.0,50745.0,62890.0,0.0,5.0,0.0,2.0,2.0,0.0,3.0,9.0,0.0,1.0,2022,DK,KR,LSB,KR,LSB,KR,Red
29514,LCK 2022 Summer,LCK,2022-08-03 11:08:00,Kwangdong Freecs,Gen.G,Gen.G,5.0,14.0,38388.0,54897.0,0.0,4.0,0.0,1.0,0.0,2.0,0.0,11.0,0.0,4.0,2022,KDF,KR,GEN,KR,GEN,KR,Red
29516,LCK 2022 Summer,LCK,2022-08-03 11:59:00,Kwangdong Freecs,Gen.G,Gen.G,2.0,14.0,35970.0,53627.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,9.0,0.0,1.0,2022,KDF,KR,GEN,KR,GEN,KR,Red
29520,LCK 2022 Summer,LCK,2022-08-04 08:07:00,KT Rolster,Fredit BRION,KT Rolster,14.0,8.0,61333.0,54085.0,2.0,2.0,1.0,0.0,1.0,1.0,9.0,3.0,1.0,0.0,2022,KT,KR,,NA,KT,KR,Blue
29522,LCK 2022 Summer,LCK,2022-08-04 09:03:00,Fredit BRION,KT Rolster,Fredit BRION,13.0,4.0,61951.0,48470.0,4.0,0.0,2.0,0.0,2.0,0.0,8.0,0.0,1.0,0.0,2022,,NA,KT,KR,,NA,Blue
29525,LCK 2022 Summer,LCK,2022-08-04 09:57:00,KT Rolster,Fredit BRION,KT Rolster,18.0,10.0,63444.0,53504.0,3.0,2.0,1.0,0.0,1.0,1.0,8.0,2.0,1.0,0.0,2022,KT,KR,,NA,KT,KR,Blue
29532,LCK 2022 Summer,LCK,2022-08-04 11:37:00,T1,Hanwha Life Esports,T1,17.0,2.0,67435.0,49129.0,2.0,2.0,1.0,0.0,2.0,0.0,11.0,0.0,2.0,0.0,2022,T1,KR,HLE,KR,T1,KR,Blue
29536,LCK 2022 Summer,LCK,2022-08-04 12:35:00,Hanwha Life Esports,T1,T1,4.0,20.0,42747.0,58277.0,1.0,3.0,0.0,1.0,1.0,1.0,2.0,10.0,0.0,3.0,2022,HLE,KR,T1,KR,T1,KR,Red
29540,LCK 2022 Summer,LCK,2022-08-05 08:08:00,DRX,Nongshim RedForce,DRX,34.0,20.0,78979.0,64967.0,3.0,3.0,3.0,0.0,2.0,0.0,9.0,2.0,2.0,0.0,2022,DRX,KR,NS,KR,DRX,KR,Blue
29544,LCK 2022 Summer,LCK,2022-08-05 09:18:00,Nongshim RedForce,DRX,Nongshim RedForce,15.0,10.0,78856.0,73375.0,5.0,1.0,0.0,1.0,1.0,1.0,8.0,3.0,1.0,0.0,2022,NS,KR,DRX,KR,NS,KR,Blue
29549,LCK 2022 Summer,LCK,2022-08-05 10:25:00,DRX,Nongshim RedForce,DRX,14.0,7.0,52578.0,44209.0,3.0,1.0,1.0,0.0,1.0,1.0,9.0,2.0,2.0,0.0,2022,DRX,KR,NS,KR,DRX,KR,Blue
29557,LCK 2022 Summer,LCK,2022-08-05 11:59:00,DWG KIA,Gen.G,Gen.G,4.0,9.0,45428.0,56525.0,1.0,3.0,0.0,1.0,1.0,1.0,3.0,10.0,0.0,2.0,2022,DK,KR,GEN,KR,GEN,KR,Red
29560,LCK 2022 Summer,LCK,2022-08-05 12:51:00,DWG KIA,Gen.G,DWG KIA,33.0,19.0,81808.0,75934.0,3.0,4.0,2.0,1.0,2.0,0.0,9.0,6.0,2.0,0.0,2022,DK,KR,GEN,KR,DK,KR,Blue
29563,LCK 2022 Summer,LCK,2022-08-05 13:56:00,Gen.G,DWG KIA,Gen.G,12.0,7.0,75650.0,61285.0,3.0,3.0,2.0,0.0,2.0,0.0,10.0,3.0,2.0,0.0,2022,GEN,KR,DK,KR,GEN,KR,Blue
29573,LCK 2022 Summer,LCK,2022-08-06 08:07:00,Hanwha Life Esports,Fredit BRION,Hanwha Life Esports,17.0,11.0,72162.0,69314.0,2.0,4.0,1.0,2.0,2.0,0.0,8.0,8.0,1.0,1.0,2022,HLE,KR,,NA,HLE,KR,Blue
29575,LCK 2022 Summer,LCK,2022-08-06 09:06:00,Fredit BRION,Hanwha Life Esports,Fredit BRION,11.0,2.0,57907.0,47613.0,4.0,0.0,1.0,0.0,1.0,1.0,8.0,1.0,1.0,0.0,2022,,NA,HLE,KR,,NA,Blue
29578,LCK 2022 Summer,LCK,2022-08-06 09:59:00,Hanwha Life Esports,Fredit BRION,Fredit BRION,4.0,16.0,55772.0,69559.0,1.0,4.0,0.0,2.0,1.0,1.0,3.0,11.0,0.0,2.0,2022,HLE,KR,,NA,,NA,Red
29586,LCK 2022 Summer,LCK,2022-08-06 11:43:00,KT Rolster,Liiv SANDBOX,Liiv SANDBOX,5.0,18.0,48084.0,59161.0,1.0,3.0,0.0,1.0,2.0,0.0,2.0,8.0,0.0,1.0,2022,KT,KR,LSB,KR,LSB,KR,Red
29591,LCK 2022 Summer,LCK,2022-08-06 12:36:00,KT Rolster,Liiv SANDBOX,KT Rolster,22.0,4.0,64280.0,45821.0,5.0,0.0,1.0,0.0,2.0,0.0,10.0,1.0,1.0,0.0,2022,KT,KR,LSB,KR,KT,KR,Blue
29596,LCK 2022 Summer,LCK,2022-08-06 13:31:00,Liiv SANDBOX,KT Rolster,Liiv SANDBOX,9.0,16.0,66489.0,71113.0,4.0,2.0,0.0,2.0,1.0,1.0,7.0,7.0,1.0,1.0,2022,LSB,KR,KT,KR,LSB,KR,Blue
29618,LCK 2022 Summer,LCK,2022-08-07 08:08:00,Nongshim RedForce,T1,T1,9.0,16.0,46625.0,58688.0,0.0,4.0,0.0,1.0,1.0,1.0,1.0,10.0,0.0,1.0,2022,NS,KR,T1,KR,T1,KR,Red
29619,LCK 2022 Summer,LCK,2022-08-07 09:00:00,Nongshim RedForce,T1,Nongshim RedForce,21.0,2.0,67059.0,56040.0,4.0,1.0,2.0,0.0,0.0,2.0,11.0,4.0,3.0,0.0,2022,NS,KR,T1,KR,NS,KR,Blue
29623,LCK 2022 Summer,LCK,2022-08-07 09:58:00,T1,Nongshim RedForce,T1,20.0,15.0,67363.0,60008.0,4.0,1.0,1.0,1.0,1.0,1.0,9.0,3.0,2.0,0.0,2022,T1,KR,NS,KR,T1,KR,Blue
29632,LCK 2022 Summer,LCK,2022-08-07 11:38:00,Kwangdong Freecs,DRX,DRX,4.0,17.0,57244.0,69739.0,0.0,5.0,1.0,1.0,1.0,1.0,0.0,8.0,0.0,1.0,2022,KDF,KR,DRX,KR,DRX,KR,Red
29636,LCK 2022 Summer,LCK,2022-08-07 12:36:00,Kwangdong Freecs,DRX,DRX,6.0,11.0,57187.0,66919.0,1.0,5.0,0.0,1.0,0.0,2.0,2.0,10.0,0.0,2.0,2022,KDF,KR,DRX,KR,DRX,KR,Red
29668,LCK 2022 Summer,LCK,2022-08-10 08:08:00,Gen.G,Fredit BRION,Gen.G,14.0,10.0,63749.0,60358.0,3.0,1.0,0.0,1.0,1.0,1.0,8.0,5.0,1.0,0.0,2022,GEN,KR,,NA,GEN,KR,Blue
29669,LCK 2022 Summer,LCK,2022-08-10 09:04:00,Fredit BRION,Gen.G,Gen.G,9.0,15.0,56154.0,65446.0,2.0,2.0,0.0,1.0,1.0,1.0,4.0,7.0,0.0,1.0,2022,,NA,GEN,KR,GEN,KR,Red
29675,LCK 2022 Summer,LCK,2022-08-10 11:18:00,Liiv SANDBOX,T1,Liiv SANDBOX,17.0,5.0,59785.0,49247.0,3.0,0.0,1.0,0.0,2.0,0.0,9.0,2.0,1.0,0.0,2022,LSB,KR,T1,KR,LSB,KR,Blue
29678,LCK 2022 Summer,LCK,2022-08-10 12:18:00,T1,Liiv SANDBOX,Liiv SANDBOX,8.0,21.0,38538.0,47997.0,0.0,3.0,0.0,1.0,2.0,0.0,2.0,8.0,0.0,1.0,2022,T1,KR,LSB,KR,LSB,KR,Red
29681,LCK 2022 Summer,LCK,2022-08-11 08:08:00,Kwangdong Freecs,DWG KIA,DWG KIA,3.0,14.0,62060.0,74316.0,1.0,5.0,0.0,1.0,2.0,0.0,3.0,11.0,0.0,3.0,2022,KDF,KR,DK,KR,DK,KR,Red
29683,LCK 2022 Summer,LCK,2022-08-11 09:14:00,Kwangdong Freecs,DWG KIA,DWG KIA,15.0,19.0,72158.0,77264.0,2.0,4.0,2.0,0.0,1.0,1.0,10.0,9.0,3.0,1.0,2022,KDF,KR,DK,KR,DK,KR,Red
29687,LCK 2022 Summer,LCK,2022-08-11 11:08:00,DRX,KT Rolster,KT Rolster,2.0,17.0,37626.0,53005.0,0.0,4.0,0.0,1.0,0.0,2.0,1.0,10.0,0.0,1.0,2022,DRX,KR,KT,KR,KT,KR,Red
29690,LCK 2022 Summer,LCK,2022-08-11 11:55:00,DRX,KT Rolster,KT Rolster,0.0,16.0,38210.0,48679.0,0.0,3.0,0.0,1.0,1.0,1.0,3.0,9.0,0.0,2.0,2022,DRX,KR,KT,KR,KT,KR,Red
29694,LCK 2022 Summer,LCK,2022-08-12 08:09:00,Nongshim RedForce,Hanwha Life Esports,Nongshim RedForce,15.0,2.0,64730.0,49407.0,4.0,1.0,1.0,0.0,1.0,1.0,9.0,2.0,2.0,0.0,2022,NS,KR,HLE,KR,NS,KR,Blue
29695,LCK 2022 Summer,LCK,2022-08-12 09:05:00,Hanwha Life Esports,Nongshim RedForce,Nongshim RedForce,9.0,21.0,53574.0,61946.0,0.0,4.0,1.0,1.0,1.0,1.0,2.0,9.0,0.0,2.0,2022,HLE,KR,NS,KR,NS,KR,Red
29703,LCK 2022 Summer,LCK,2022-08-12 11:08:00,Fredit BRION,Liiv SANDBOX,Liiv SANDBOX,2.0,26.0,45985.0,56636.0,0.0,4.0,1.0,0.0,2.0,0.0,2.0,7.0,0.0,1.0,2022,,NA,LSB,KR,LSB,KR,Red
29705,LCK 2022 Summer,LCK,2022-08-12 11:59:00,Fredit BRION,Liiv SANDBOX,Liiv SANDBOX,5.0,23.0,43507.0,56298.0,0.0,3.0,0.0,1.0,2.0,0.0,3.0,10.0,0.0,2.0,2022,,NA,LSB,KR,LSB,KR,Red
29725,LCK 2022 Summer,LCK,2022-08-13 08:09:00,Gen.G,KT Rolster,Gen.G,14.0,14.0,70348.0,65612.0,3.0,3.0,1.0,1.0,1.0,1.0,9.0,6.0,2.0,0.0,2022,GEN,KR,KT,KR,GEN,KR,Blue
29727,LCK 2022 Summer,LCK,2022-08-13 09:11:00,KT Rolster,Gen.G,KT Rolster,25.0,8.0,62073.0,46220.0,3.0,1.0,2.0,0.0,1.0,1.0,9.0,1.0,1.0,0.0,2022,KT,KR,GEN,KR,KT,KR,Blue
